order_id,customer_id,product_id,order_date,quantity,discount,payment_method,order_status
O009478,C00776,P0300,19-06-2025,2,20,Upi,Delivered
O009479,C00472,P0311,17-01-2025,4,10,Card,Cancelled
O009480,C00999,P0096,23-11-2024,0,10,Cash,Shipped
O009481,C00878,P0179,05-06-2024,2,0,Cash,Shipped
O009482,C00900,P0154,28-04-2025,4,110,Card,Delivered
O009483,C01417,P0446,31-07-2024,2,10,Upi,Returned
O009484,C00340,P0499,12-04-2024,3,110,Card,Shipped
O009485,C00268,P0363,27-02-2024,3,0,Card,Shipped
O009486,C01997,P0072,29-12-2024,4,10,Cash,Shipped
O009487,C01155,P0365,25-10-2025,2,20,Card,Cancelled
O009488,C00268,P0077,02-07-2025,0,20,Upi,Delivered
O009489,C00808,P0345,23-01-2025,2,0,Upi,Delivered
O009490,C01880,P0485,08-02-2025,2,0,Upi,Returned
O009491,C00317,P0375,29-04-2024,3,110,Upi,Cancelled
O009492,C00198,P0360,31-10-2024,1,0,Upi,Returned
O009493,C01697,P0434,04-01-2025,2,20,Upi,Delivered
O009494,C01805,P0464,15-05-2025,0,0,Upi,Delivered
O009495,C01167,P0045,05-08-2025,2,20,Card,Returned
O009496,C00822,P0324,30-07-2024,2,0,Upi,Cancelled
O009497,C01220,P0153,15-01-2025,3,10,Upi,Delivered
O009498,C00875,P0325,09-09-2025,3,0,Cash,Shipped
O009499,C00592,P0400,28-06-2025,4,10,Upi,Cancelled
O009500,C01505,P0264,24-02-2025,2,0,Card,Delivered
O009501,C01865,P0411,02-10-2025,2,20,Upi,Shipped
O009502,C00707,P0491,30-01-2024,1,110,Card,Cancelled
O009503,C00999,P0446,07-06-2025,2,20,Upi,Delivered
O009504,C01091,P0224,01-11-2024,3,10,Card,Returned
O009505,C00283,P0177,15-12-2024,3,110,Cash,Delivered
O009506,C00521,P0143,29-03-2024,4,110,Cash,Delivered
O009507,C00539,P0090,05-02-2025,1,10,Cash,Delivered
O009508,C01519,P0450,28-08-2025,0,10,Upi,Shipped
O009509,C01891,P0386,25-10-2024,3,0,Upi,Delivered
O009510,C00874,P0325,01-07-2024,2,0,Upi,Shipped
O009511,C00765,P0015,20-03-2024,3,0,Upi,Returned
O009512,C01283,P0459,15-11-2025,0,10,Upi,Shipped
O009513,C01641,P0484,26-06-2025,1,20,Card,Cancelled
O009514,C01155,P0160,04-01-2024,4,10,Card,Returned
O009515,C00415,P0418,04-08-2025,2,20,Upi,Delivered
O009516,C01441,P0060,23-09-2024,0,20,Upi,Cancelled
O009517,C00515,P0384,26-08-2024,0,0,Card,Delivered
O009518,C00110,P0002,02-07-2024,0,110,Upi,Delivered
O009519,C01231,P0091,29-07-2025,4,10,Upi,Delivered
O009520,C00392,P0264,26-08-2024,3,10,Card,Cancelled
O009521,C00433,P0422,13-03-2024,3,10,Cash,Delivered
O009522,C00732,P0095,25-05-2025,2,0,Card,Returned
O009523,C00038,P0121,26-10-2024,2,0,Upi,Shipped
O009524,C00117,P0255,13-07-2024,0,10,Card,Returned
O009525,C01382,P0039,27-12-2024,3,20,Upi,Shipped
O009526,C00594,P0488,15-09-2025,4,10,Upi,Cancelled
O009527,C01131,P0095,13-10-2025,0,20,Card,Cancelled
O009528,C00556,P0215,30-11-2025,3,0,Upi,Cancelled
O009529,C00272,P0261,28-03-2025,2,110,Card,Delivered
O009530,C00022,P0152,07-10-2024,4,110,Upi,Delivered
O009531,C01320,P0010,29-08-2024,2,10,Upi,Shipped
O009532,C01582,P0495,09-01-2024,3,0,Cash,Returned
O009533,C00408,P0354,18-07-2024,4,20,Upi,Shipped
O009534,C00726,P0485,14-02-2025,1,10,Upi,Cancelled
O009535,C01402,P0421,08-03-2025,1,0,Upi,Delivered
O009536,C01705,P0359,10-03-2024,1,20,Cash,Delivered
O009537,C00748,P0322,15-01-2025,0,10,Cash,Delivered
O009538,C01556,P0275,12-12-2024,2,0,Upi,Delivered
O009539,C00797,P0424,16-06-2025,2,20,Upi,Delivered
O009540,C00605,P0396,31-10-2025,3,20,Card,Shipped
O009541,C00757,P0143,23-11-2024,0,20,Cash,Delivered
O009542,C00374,P0156,28-03-2025,1,110,Upi,Cancelled
O009543,C00152,P0452,12-03-2024,4,15,Upi,Returned
O009544,C00030,P0192,18-07-2025,1,0,Cash,Delivered
O009545,C00724,P0135,26-12-2024,4,10,Upi,Delivered
O009546,C00458,P0412,21-11-2024,3,20,Cash,Delivered
O009547,C01742,P0043,27-05-2025,3,20,Cash,Shipped
O009548,C01903,P0486,05-12-2024,4,15,Upi,Delivered
O009549,C01412,P0040,22-02-2025,1,20,Upi,Cancelled
O009550,C01649,P0242,17-01-2025,3,10,Card,Cancelled
O009551,C01894,P0454,16-09-2025,4,110,Upi,Delivered
O009552,C01680,P0243,19-07-2025,1,0,Card,Cancelled
O009553,C01697,P0087,01-05-2025,2,20,Upi,Delivered
O009554,C01707,P0406,14-07-2025,2,20,Card,Shipped
O009555,C00104,P0337,30-11-2024,1,0,Upi,Cancelled
O009556,C01430,P0372,02-08-2025,0,20,Upi,Returned
O009557,C00969,P0458,03-02-2024,2,110,Upi,Delivered
O009558,C01537,P0126,29-10-2024,0,110,Upi,Delivered
O009559,C00476,P0399,26-09-2024,0,20,Upi,Shipped
O009560,C01150,P0497,17-11-2025,4,10,Cash,Cancelled
O009561,C00118,P0422,22-10-2024,4,20,Upi,Cancelled
O009562,C01419,P0270,24-10-2025,2,10,Upi,Returned
O009563,C01399,P0361,31-08-2024,1,20,Card,Delivered
O009564,C01325,P0036,18-09-2025,0,0,Card,Shipped
O009565,C01690,P0147,21-11-2024,2,20,Card,Delivered
O009566,C00874,P0002,16-03-2024,2,20,Upi,Shipped
O009567,C01874,P0256,22-11-2024,2,110,Card,Shipped
O009568,C01813,P0214,24-10-2024,1,0,Upi,Delivered
O009569,C00092,P0152,24-09-2024,2,0,Upi,Returned
O009570,C00034,P0104,12-07-2024,1,0,Upi,Cancelled
O009571,C00399,P0177,16-01-2025,3,0,Upi,Delivered
O009572,C01716,P0179,11-01-2024,2,0,Upi,Cancelled
O009573,C00335,P0116,25-12-2024,2,0,Card,Shipped
O009574,C01694,P0395,01-04-2025,2,20,Card,Delivered
O009575,C01661,P0076,20-05-2024,2,0,Cash,Delivered
O009576,C00567,P0074,06-11-2025,4,20,Card,Returned
O009577,C01742,P0107,26-06-2024,3,10,Upi,Returned
O009578,C01682,P0129,15-06-2024,1,10,Card,Delivered
O009579,C01788,P0178,20-01-2025,2,20,Cash,Returned
O009580,C01955,P0363,17-01-2024,2,10,Upi,Delivered
O009581,C01183,P0171,02-03-2024,4,15,Upi,Delivered
O009582,C00007,P0471,15-11-2025,2,20,Card,Cancelled
O009583,C00623,P0469,13-08-2025,3,20,Cash,Cancelled
O009584,C01918,P0110,18-10-2025,0,0,Upi,Cancelled
O009585,C01663,P0130,07-05-2025,4,15,Card,Shipped
O009586,C00345,P0426,12-09-2025,2,0,Upi,Delivered
O009587,C00714,P0367,03-11-2025,2,10,Card,Delivered
O009588,C00429,P0203,08-01-2025,3,110,Cash,Shipped
O009589,C01913,P0307,10-09-2025,1,20,Card,Returned
O009590,C01931,P0135,18-10-2024,2,10,Upi,Returned
O009591,C00029,P0316,26-07-2024,0,10,Cash,Shipped
O009592,C00938,P0270,12-10-2025,2,10,Upi,Delivered
O009593,C01708,P0386,09-03-2025,3,0,Upi,Delivered
O009594,C01639,P0094,04-08-2024,2,110,Card,Delivered
O009595,C00104,P0395,10-03-2024,0,0,Cash,Delivered
O009596,C01465,P0256,13-06-2024,4,20,Card,Shipped
O009597,C00043,P0106,21-01-2025,4,15,Card,Returned
O009598,C00594,P0068,29-12-2024,2,10,Card,Delivered
O009599,C00750,P0363,17-04-2025,4,110,Upi,Delivered
O009600,C01845,P0305,30-06-2025,2,0,Upi,Cancelled
O009601,C00617,P0356,05-10-2025,2,0,Cash,Shipped
O009602,C00657,P0369,20-09-2025,2,10,Cash,Delivered
O009603,C01225,P0425,17-04-2024,0,20,Upi,Cancelled
O009604,C00050,P0381,19-08-2025,1,0,Upi,Shipped
O009605,C00572,P0355,23-05-2024,4,110,Upi,Delivered
O009606,C01979,P0111,06-11-2025,2,0,Cash,Shipped
O009607,C00303,P0057,08-08-2025,0,0,Cash,Returned
O009608,C01874,P0183,26-12-2024,4,110,Upi,Delivered
O009609,C00161,P0081,02-03-2024,0,0,Upi,Returned
O009610,C00193,P0393,06-04-2024,2,0,Upi,Delivered
O009611,C00744,P0240,30-10-2024,3,10,Upi,Delivered
O009612,C00696,P0140,03-08-2024,1,10,Cash,Returned
O009613,C00038,P0372,28-10-2024,2,10,Cash,Shipped
O009614,C01485,P0405,20-09-2025,4,20,Upi,Delivered
O009615,C01696,P0240,12-04-2025,2,10,Upi,Returned
O009616,C00849,P0012,18-11-2024,4,10,Cash,Delivered
O009617,C01541,P0405,10-08-2025,4,15,Cash,Returned
O009618,C01588,P0486,19-02-2024,4,10,Cash,Delivered
O009619,C01815,P0495,04-03-2025,1,20,Upi,Delivered
O009620,C01899,P0349,19-07-2025,0,10,Card,Shipped
O009621,C00622,P0466,18-03-2025,4,15,Upi,Returned
O009622,C00992,P0159,20-06-2024,3,0,Card,Cancelled
O009623,C01945,P0374,02-01-2025,1,10,Card,Shipped
O009624,C00210,P0240,14-08-2025,2,0,Upi,Delivered
O009625,C00144,P0479,15-09-2025,0,10,Cash,Delivered
O009626,C01194,P0344,10-07-2025,2,20,Card,Cancelled
O009627,C01970,P0061,23-05-2025,0,10,Card,Delivered
O009628,C00403,P0043,14-01-2024,4,10,Upi,Returned
O009629,C00638,P0261,31-05-2025,1,10,Upi,Returned
O009630,C01538,P0044,15-12-2024,1,110,Upi,Delivered
O009631,C00040,P0172,15-07-2025,2,0,Cash,Delivered
O009632,C01515,P0247,19-11-2025,4,15,Upi,Returned
O009633,C00567,P0242,12-03-2024,4,15,Upi,Returned
O009634,C00675,P0241,15-05-2024,2,110,Cash,Cancelled
O009635,C00942,P0354,29-11-2024,2,20,Card,Cancelled
O009636,C01655,P0016,08-05-2025,4,15,Upi,Shipped
O009637,C01525,P0481,27-07-2024,2,110,Cash,Delivered
O009638,C01932,P0187,08-05-2025,3,10,Card,Cancelled
O009639,C00546,P0215,10-03-2025,1,0,Card,Returned
O009640,C00521,P0417,06-02-2024,1,0,Cash,Delivered
O009641,C00647,P0397,13-08-2025,4,10,Upi,Delivered
O009642,C00658,P0318,21-12-2024,0,0,Card,Delivered
O009643,C00869,P0206,19-01-2025,1,20,Upi,Shipped
O009644,C00898,P0281,30-03-2024,4,15,Upi,Returned
O009645,C00091,P0136,22-09-2025,2,20,Upi,Delivered
O009646,C01465,P0485,04-12-2024,4,15,Upi,Shipped
O009647,C00070,P0001,23-06-2024,2,110,Card,Delivered
O009648,C01686,P0057,20-10-2025,1,20,Cash,Shipped
O009649,C01075,P0250,20-07-2025,2,0,Upi,Shipped
O009650,C01916,P0464,02-08-2024,4,10,Card,Shipped
O009651,C00009,P0218,05-09-2024,4,15,Upi,Shipped
O009652,C00460,P0085,28-11-2025,4,15,Card,Delivered
O009653,C01504,P0315,25-11-2024,1,0,Upi,Shipped
O009654,C00402,P0215,27-10-2025,1,0,Upi,Delivered
O009655,C00324,P0469,09-02-2025,4,15,Cash,Delivered
O009656,C00488,P0365,16-07-2025,1,10,Cash,Returned
O009657,C99999,P0234,10-06-2024,0,110,Cash,Delivered
O009658,C00914,P0147,22-04-2025,2,20,Upi,Shipped
O009659,C00788,P0027,13-10-2024,1,10,Card,Returned
O009660,C00924,P0275,17-03-2025,2,20,Upi,Returned
O009661,C00105,P0009,25-02-2025,4,20,Upi,Delivered
O009662,C01271,P0070,09-06-2024,1,10,Upi,Shipped
O009663,C00044,P0019,11-12-2024,2,20,Cash,Returned
O009664,C00146,P0227,03-09-2024,2,20,Upi,Delivered
O009665,C00509,P0089,22-02-2025,2,10,Cash,Delivered
O009666,C01229,P0434,17-02-2024,0,10,Upi,Cancelled
O009667,C01924,P0338,22-03-2025,1,20,Upi,Returned
O009668,C01269,P0338,30-01-2025,1,20,Cash,Returned
O009669,C01298,P0062,31-03-2025,0,20,Upi,Delivered
O009670,C00911,P0472,15-04-2025,2,0,Cash,Cancelled
O009671,C00687,P0028,07-12-2024,2,110,Card,Returned
O009672,C01564,P0101,24-10-2025,2,0,Card,Shipped
O009673,C01252,P0439,26-06-2025,3,10,Upi,Delivered
O009674,C01978,P0290,09-07-2024,0,0,Card,Delivered
O009675,C00854,P0491,07-10-2025,2,0,Cash,Delivered
O009676,C01272,P0033,10-08-2025,0,10,Upi,Cancelled
O009677,C00016,P0329,24-11-2024,3,0,Card,Shipped
O009678,C01462,P0425,04-03-2025,2,110,Upi,Delivered
O009679,C01864,P0017,15-03-2025,4,15,Cash,Delivered
O009680,C00037,P0461,12-04-2025,2,10,Cash,Delivered
O009681,C01800,P0389,23-04-2025,4,20,Card,Cancelled
O009682,C00652,P0259,28-01-2024,0,20,Cash,Returned
O009683,C01413,P0064,05-01-2025,1,0,Upi,Cancelled
O009684,C00986,P0129,05-11-2024,2,0,Upi,Returned
O009685,C00069,P0395,11-05-2025,4,15,Upi,Returned
O009686,C01839,P0198,13-04-2025,2,110,Upi,Cancelled
O009687,C00458,P0170,12-05-2024,2,20,Card,Delivered
O009688,C00356,P0126,09-06-2025,1,0,Upi,Delivered
O009689,C01927,P0194,18-10-2024,2,0,Cash,Cancelled
O009690,C00485,P0229,27-11-2024,0,110,Upi,Shipped
O009691,C01770,P0253,13-10-2024,2,20,Cash,Returned
O009692,C01781,P0222,14-01-2025,2,20,Cash,Cancelled
O009693,C00611,P0181,12-01-2024,2,0,Cash,Delivered
O009694,C01515,P0011,16-07-2025,3,20,Card,Cancelled
O009695,C01537,P9999,06-02-2024,4,15,Upi,Shipped
O009696,C00608,P0033,31-08-2024,4,15,Cash,Shipped
O009697,C00644,P0113,06-12-2024,2,0,Card,Returned
O009698,C01811,P0199,21-03-2025,1,20,Upi,Cancelled
O009699,C00347,P0022,07-06-2025,2,10,Cash,Delivered
O009700,C01229,P0429,28-11-2024,1,10,Upi,Cancelled
O009701,C00860,P0187,11-02-2024,4,20,Upi,Cancelled
O009702,C01751,P0115,17-02-2025,2,0,Upi,Delivered
O009703,C01006,P0322,23-11-2024,1,10,Upi,Shipped
O009704,C01428,P0481,06-02-2024,2,10,Upi,Cancelled
O009705,C01769,P0466,19-05-2024,2,0,Card,Shipped
O009706,C00894,P0029,10-04-2024,0,0,Upi,Shipped
O009707,C00778,P0157,28-11-2024,3,10,Upi,Delivered
O009708,C00980,P0110,06-01-2024,2,20,Upi,Delivered
O009709,C00723,P0313,15-01-2024,4,15,Card,Shipped
O009710,C00858,P0393,13-11-2025,2,0,Upi,Shipped
O009711,C01686,P0091,25-06-2025,4,20,Upi,Shipped
O009712,C01709,P0481,12-06-2025,2,0,Cash,Cancelled
O009713,C00916,P0252,08-03-2024,3,0,Cash,Shipped
O009714,C01289,P0289,02-11-2025,4,15,Upi,Delivered
O009715,C01929,P0353,12-07-2025,4,10,Card,Cancelled
O009716,C01716,P0350,16-10-2025,3,20,Cash,Delivered
O009717,C00304,P0161,10-02-2024,4,15,Card,Returned
O009718,C00341,P0418,21-11-2024,4,110,Upi,Cancelled
O009719,C00823,P0327,29-03-2024,4,15,Cash,Shipped
O009720,C00089,P0285,06-05-2024,2,0,Cash,Delivered
O009721,C01897,P0274,25-11-2025,3,0,Upi,Returned
O009722,C01783,P0079,24-03-2025,3,20,Card,Delivered
O009723,C00991,P0409,03-11-2024,3,0,Card,Delivered
O009724,C00599,P0202,20-08-2025,4,15,Card,Cancelled
O009725,C00048,P0158,05-04-2025,4,15,Cash,Shipped
O009726,C00262,P0347,13-05-2025,2,0,Cash,Cancelled
O009727,C01549,P0284,24-04-2025,3,10,Card,Delivered
O009728,C00321,P0341,06-01-2024,1,20,Card,Delivered
O009729,C01249,P0197,28-05-2024,4,10,Upi,Delivered
O009730,C01914,P0274,15-07-2024,1,0,Upi,Delivered
O009731,C01572,P0342,29-07-2024,1,10,Cash,Delivered
O009732,C00842,P0342,28-11-2024,0,0,Card,Cancelled
O009733,C00598,P0083,06-07-2024,1,20,Upi,Returned
O009734,C00391,P0201,27-10-2025,1,10,Card,Delivered
O009735,C00980,P0275,30-06-2025,2,10,Upi,Shipped
O009736,C01733,P0488,09-05-2024,3,20,Cash,Returned
O009737,C01035,P0072,26-07-2025,3,0,Card,Shipped
O009738,C00390,P0123,20-10-2024,1,0,Card,Returned
O009739,C00242,P0077,04-10-2025,2,0,Upi,Returned
O009740,C00017,P0391,23-01-2024,1,20,Card,Shipped
O009741,C00854,P0027,20-10-2024,0,0,Cash,Cancelled
O009742,C00749,P0156,01-12-2025,3,10,Cash,Returned
O009743,C00850,P0135,15-06-2024,0,20,Upi,Delivered
O009744,C01840,P0158,25-07-2024,2,110,Cash,Cancelled
O009745,C01318,P0063,01-02-2025,3,10,Cash,Returned
O009746,C00639,P0250,18-02-2025,2,0,Upi,Delivered
O009747,C00738,P0407,25-12-2024,4,15,Upi,Delivered
O009748,C01168,P0176,06-05-2025,2,20,Card,Shipped
O009749,C01010,P0229,11-09-2025,0,20,Card,Delivered
O009750,C00580,P0241,15-02-2024,4,10,Cash,Cancelled
O009751,C01532,P0280,23-07-2025,3,10,Upi,Delivered
O009752,C01477,P0030,29-12-2024,3,20,Card,Delivered
O009753,C00726,P0282,27-11-2025,2,0,Card,Delivered
O009754,C01393,P0280,03-01-2024,4,10,Card,Delivered
O009755,C01184,P0475,19-07-2024,0,0,Card,Cancelled
O009756,C01743,P0245,02-06-2025,0,10,Card,Returned
O009757,C00554,P0140,16-06-2024,0,10,Upi,Delivered
O009758,C01048,P0018,29-06-2025,2,10,Upi,Returned
O009759,C01198,P0193,13-04-2025,4,15,Card,Returned
O009760,C01315,P0476,24-08-2024,2,20,Card,Returned
O009761,C00931,P0371,10-04-2024,3,110,Upi,Cancelled
O009762,C00010,P0478,21-10-2025,2,0,Upi,Cancelled
O009763,C00753,P0022,11-09-2025,4,20,Card,Delivered
O009764,C01131,P0183,05-11-2024,2,0,Upi,Delivered
O009765,C01584,P0485,27-10-2025,2,0,Upi,Shipped
O009766,C00929,P0258,24-08-2024,2,0,Cash,Shipped
O009767,C00519,P0432,08-02-2025,2,10,Cash,Delivered
O009768,C01340,P0355,22-05-2024,4,10,Upi,Returned
O009769,C01001,P0481,27-07-2025,2,20,Upi,Delivered
O009770,C01102,P0325,15-02-2025,2,20,Upi,Delivered
O009771,C01433,P0456,28-04-2024,0,20,Card,Returned
O009772,C01833,P0157,14-10-2024,2,20,Card,Delivered
O009773,C01856,P0088,27-11-2024,4,110,Card,Cancelled
O009774,C00111,P0201,03-08-2025,4,20,Card,Delivered
O009775,C01209,P0110,27-12-2024,3,0,Upi,Delivered
O009776,C01958,P0061,25-07-2024,1,10,Card,Returned
O009777,C00991,P0130,28-10-2024,1,110,Card,Delivered
O009778,C01264,P0166,11-09-2024,0,110,Card,Shipped
O009779,C01767,P0086,09-03-2024,2,0,Cash,Delivered
O009780,C01707,P0254,18-04-2024,2,10,Cash,Returned
O009781,C01133,P0027,27-01-2024,2,0,Cash,Shipped
O009782,C00712,P0343,15-06-2025,2,10,Upi,Returned
O009783,C00591,P0027,26-06-2024,2,0,Cash,Returned
O009784,C01620,P0192,27-04-2025,1,0,Upi,Cancelled
O009785,C00190,P0160,09-07-2024,1,10,Cash,Cancelled
O009786,C00370,P0042,19-09-2025,1,20,Upi,Cancelled
O009787,C01215,P0004,12-01-2024,3,110,Cash,Delivered
O009788,C00265,P0429,29-10-2024,2,110,Cash,Shipped
O009789,C01358,P0460,26-08-2024,3,20,Upi,Cancelled
O009790,C01966,P0255,10-08-2024,4,15,Card,Delivered
O009791,C00496,P0048,07-10-2025,2,20,Cash,Returned
O009792,C01178,P0393,04-11-2024,0,20,Cash,Delivered
O009793,C01600,P0031,29-06-2024,0,20,Upi,Shipped
O009794,C00045,P0107,21-02-2025,3,10,Upi,Delivered
O009795,C01986,P0349,16-07-2025,0,0,Card,Shipped
O009796,C01189,P0075,22-08-2024,3,0,Cash,Delivered
O009797,C01932,P0002,04-02-2025,0,0,Cash,Cancelled
O009798,C00085,P0428,12-08-2024,3,0,Upi,Shipped
O009799,C01237,P0350,13-03-2024,2,10,Card,Delivered
O009800,C00570,P0100,08-08-2025,3,0,Upi,Cancelled
O009801,C01965,P0424,31-01-2024,0,20,Card,Returned
O009802,C01138,P0314,21-11-2025,2,10,Card,Delivered
O009803,C00379,P0432,10-06-2025,2,0,Card,Delivered
O009804,C01474,P0464,25-04-2024,2,110,Upi,Shipped
O009805,C01154,P0458,25-03-2024,1,0,Upi,Shipped
O009806,C01309,P0378,20-06-2024,2,0,Card,Delivered
O009807,C01768,P0051,14-03-2024,4,20,Upi,Cancelled
O009808,C01790,P0081,05-10-2025,0,0,Upi,Shipped
O009809,C00842,P0102,06-11-2025,0,0,Upi,Delivered
O009810,C00348,P0337,06-09-2024,3,0,Upi,Delivered
O009811,C01061,P0475,02-10-2025,3,10,Card,Returned
O009812,C01557,P0415,28-10-2025,1,10,Upi,Cancelled
O009813,C00713,P0313,21-03-2024,2,10,Upi,Cancelled
O009814,C00467,P0323,26-10-2024,2,20,Cash,Delivered
O009815,C00077,P0463,01-07-2025,3,20,Cash,Delivered
O009816,C00623,P0091,17-02-2025,1,0,Upi,Returned
O009817,C01294,P0072,21-07-2024,0,0,Upi,Cancelled
O009818,C00462,P0142,22-09-2024,3,0,Card,Returned
O009819,C00411,P0420,05-05-2025,1,20,Upi,Returned
O009820,C01488,P0173,08-05-2024,1,0,Cash,Shipped
O009821,C00473,P0275,03-10-2025,2,0,Cash,Shipped
O009822,C01436,P0407,11-03-2024,3,0,Cash,Shipped
O009823,C00650,P0219,02-04-2025,1,20,Cash,Cancelled
O009824,C00341,P0322,17-01-2024,4,20,Upi,Returned
O009825,C01686,P0255,09-07-2024,2,0,Upi,Delivered
O009826,C00514,P0209,30-04-2025,0,110,Cash,Delivered
O009827,C01548,P0053,29-12-2024,4,15,Cash,Delivered
O009828,C00358,P0192,17-03-2025,2,0,Card,Shipped
O009829,C00832,P0142,12-08-2025,1,0,Upi,Delivered
O009830,C00188,P0479,01-02-2024,4,15,Card,Returned
O009831,C01437,P0142,04-11-2025,2,0,Card,Shipped
O009832,C01650,P0174,14-09-2024,2,0,Cash,Returned
O009833,C00981,P0426,19-05-2025,0,0,Upi,Delivered
O009834,C01336,P0032,26-05-2025,1,110,Upi,Returned
O009835,C01210,P0183,13-03-2024,3,10,Card,Shipped
O009836,C00387,P0476,15-08-2025,4,15,Cash,Returned
O009837,C00596,P0497,12-10-2024,3,20,Upi,Cancelled
O009838,C00603,P0200,20-12-2024,4,15,Cash,Cancelled
O009839,C00725,P0110,11-11-2025,4,110,Cash,Shipped
O009840,C01435,P0184,21-10-2024,4,15,Card,Delivered
O009841,C01086,P0494,02-08-2025,4,10,Upi,Delivered
O009842,C00201,P0248,22-06-2025,2,0,Cash,Cancelled
O009843,C00780,P0029,05-10-2024,3,20,Upi,Cancelled
O009844,C00940,P0311,09-12-2024,4,110,Upi,Delivered
O009845,C00026,P0370,10-04-2025,0,10,Upi,Shipped
O009846,C00092,P0352,26-03-2024,2,20,Upi,Cancelled
O009847,C00411,P0283,18-09-2025,0,20,Cash,Delivered
O009848,C00357,P0452,04-01-2025,4,20,Card,Delivered
O009849,C01710,P0296,18-03-2025,2,20,Upi,Returned
O009850,C00072,P0058,05-07-2025,4,110,Upi,Shipped
O009851,C00133,P0300,14-03-2024,0,10,Upi,Delivered
O009852,C00312,P0496,17-10-2024,4,15,Upi,Returned
O009853,C01632,P0366,01-11-2024,3,10,Upi,Delivered
O009854,C00499,P0394,31-10-2025,4,15,Upi,Delivered
O009855,C01936,P0194,22-01-2024,2,10,Upi,Cancelled
O009856,C00293,P0060,10-09-2024,2,0,Cash,Cancelled
O009857,C00806,P0060,19-04-2025,0,20,Cash,Delivered
O009858,C01262,P0316,16-11-2025,0,20,Cash,Delivered
O009859,C00432,P0083,15-12-2024,1,10,Card,Cancelled
O009860,C00069,P0207,30-04-2024,1,20,Cash,Delivered
O009861,C00616,P0414,03-04-2024,2,20,Upi,Delivered
O009862,C01496,P0454,27-08-2024,0,0,Upi,Returned
O009863,C01491,P0344,20-12-2024,4,20,Upi,Shipped
O009864,C01744,P0322,13-05-2024,2,0,Card,Cancelled
O009865,C00627,P0357,23-02-2024,3,0,Cash,Delivered
O009866,C00023,P0492,04-05-2024,0,10,Upi,Cancelled
O009867,C02000,P0179,12-02-2024,2,20,Card,Cancelled
O009868,C01120,P0254,30-10-2024,0,0,Upi,Delivered
O009869,C00382,P0261,30-07-2025,3,20,Upi,Shipped
O009870,C01718,P0034,10-07-2024,2,0,Upi,Cancelled
O009871,C01553,P0045,01-08-2025,2,20,Cash,Delivered
O009872,C01777,P0252,26-09-2025,0,10,Upi,Delivered
O009873,C00696,P0309,12-07-2025,3,0,Upi,Returned
O009874,C01375,P0230,06-08-2025,2,110,Cash,Cancelled
O009875,C00893,P0431,11-02-2024,3,20,Card,Shipped
O009876,C01396,P0184,05-08-2025,0,0,Upi,Returned
O009877,C00726,P0305,05-03-2025,1,20,Cash,Shipped
O009878,C01337,P0389,19-05-2024,1,10,Cash,Cancelled
O009879,C00115,P0381,18-02-2025,1,0,Cash,Shipped
O009880,C00793,P0447,19-09-2025,1,110,Cash,Cancelled
O009881,C01277,P0166,19-01-2025,4,15,Card,Delivered
O009882,C01922,P0441,06-10-2024,1,110,Cash,Delivered
O009883,C01569,P0474,08-07-2024,1,0,Upi,Returned
O009884,C00217,P0260,20-07-2024,2,110,Upi,Returned
O009885,C00103,P0042,01-08-2024,2,0,Upi,Delivered
O009886,C01539,P0332,14-09-2024,2,0,Upi,Cancelled
O009887,C00052,P0241,25-03-2024,3,10,Upi,Returned
O009888,C00854,P0273,03-01-2025,4,15,Upi,Returned
O009889,C01699,P0153,25-11-2025,2,20,Upi,Delivered
O009890,C01409,P0042,14-04-2024,4,15,Card,Delivered
O009891,C00121,P0345,12-04-2024,3,110,Card,Cancelled
O009892,C00207,P0439,05-05-2025,2,110,Card,Delivered
O009893,C01284,P0349,06-05-2025,0,0,Cash,Returned
O009894,C00065,P0099,16-10-2025,4,15,Cash,Returned
O009895,C00407,P0180,31-05-2024,3,20,Upi,Cancelled
O009896,C00607,P0436,26-08-2025,0,110,Cash,Cancelled
O009897,C00007,P0397,20-06-2025,2,10,Cash,Delivered
O009898,C01128,P0407,10-07-2025,1,10,Upi,Delivered
O009899,C01868,P0383,05-11-2024,4,110,Upi,Returned
O009900,C00747,P0425,08-11-2024,4,15,Upi,Shipped
O009901,C01138,P0256,14-06-2024,3,0,Cash,Delivered
O009902,C01596,P0358,26-09-2025,2,0,Upi,Delivered
O009903,C01027,P0124,08-06-2025,2,20,Upi,Cancelled
O009904,C00034,P0299,30-08-2024,1,20,Card,Shipped
O009905,C01513,P0230,02-04-2025,3,10,Upi,Delivered
O009906,C01876,P0148,04-08-2025,2,10,Upi,Cancelled
O009907,C01257,P0354,20-05-2025,2,20,Cash,Cancelled
O009908,C00359,P0177,14-05-2024,2,10,Cash,Shipped
O009909,C00303,P0452,09-11-2024,3,110,Upi,Delivered
